GeneID	GeneSymbol	389Input_S1	389Neg_S3	389Pos_S5	391Input_S7	391Neg_S9	391Pos_S10	392Input_S11	392Neg_S12	392Pos_S2	396Input_S4	396Neg_S6	396Pos_S8
70432	Rufy2	6.613402	6.9650893	6.493599	7.773006	9.04015	5.8091393	7.5968804	7.420054	5.364128	8.085253	8.453693	6.2072377
432467	Hnrnph3	17.931288	18.24874	20.341084	18.46911	18.650372	15.745629	17.761211	16.88443	15.732945	21.016508	17.264978	16.649963
67345	Herc4	5.792248	5.9702015	5.9665375	6.2583814	6.0349464	5.835457	5.404704	6.135684	6.365758	5.981146	5.3442802	5.7216897
93759	Sirt1	3.8028822	4.2793307	2.940124	4.056503	4.3252897	3.4032545	3.7631702	4.312942	3.9104834	4.1023116	5.0368066	3.9744914
30045	Dnajc12	6.0163517	7.8674397	7.6968303	7.691803	8.440032	8.571885	7.6941895	7.3278394	6.711038	8.233946	7.869696	8.757362
216028	Lrrtm3	5.042795	4.9164143	5.7327356	6.2075486	5.845219	7.8181396	5.125892	5.2412953	6.4042754	6.107481	6.5268273	9.402131
28193	Reep3	8.072147	9.592795	2.7160497	7.9932313	9.786854	1.792015	8.102745	10.864043	2.1829271	7.6289115	8.50201	2.2524288
108829	Jmjd1c	5.723105	5.571161	5.5189037	6.3956423	6.68392	5.3647175	6.0266833	5.8001356	5.439374	6.240832	6.389694	5.0665426
641340	Nrbf2	20.369005	17.926262	24.114744	17.832848	17.293068	21.487997	17.64479	15.1888075	21.529507	18.463629	17.090406	20.215418
13654	Egr2	0.62361836	0.83253354	1.2068093	1.8026568	1.4042499	2.1502323	2.0758421	1.6120781	3.000331	2.4808125	2.4246213	4.216182
211488	Ado	16.115181	15.703691	10.144162	16.782719	15.171266	11.07009	15.07119	19.065636	12.801776	16.152536	15.198353	11.973804
216049	Zfp365	86.01784	87.58355	83.63216	89.2624	90.214775	91.052666	94.80037	91.62529	89.09648	86.363625	81.697334	87.522224
71371	Arid5b	2.4172323	2.2037623	1.5416071	1.5175424	2.1125286	1.6988934	1.9367479	1.7667532	1.0499132	2.1774175	1.7858422	1.4547046
73287	1700040L02Rik	2.1781096	0.86691797	2.6443157	1.64317	2.6448212	1.2702811	1.9463384	2.212434	1.1116105	3.108938	3.2023613	1.8452221
11735	Ank3	20.582932	20.071732	17.36484	19.942467	20.686739	15.707274	17.81054	19.573032	12.294303	18.625341	18.075851	13.872145
76551	Ccdc6	11.239783	11.258931	12.532511	14.055676	12.291558	14.802897	12.388406	11.213325	11.959382	15.072068	14.111728	14.244289
71721	Fam13c	16.408287	16.927336	19.009115	20.41616	19.163853	21.404058	19.001608	17.863953	21.840948	19.32949	16.959095	20.314543
70911	Phyhipl	82.830025	81.20409	69.844185	87.38464	89.163376	72.515144	80.916046	95.83783	70.019424	84.781746	85.30777	82.832634
21780	Tfam	12.234581	13.4684	15.700322	11.9260645	11.598075	14.0217905	10.8045845	11.51087	13.079079	12.015723	11.664802	13.711436
216080	Ube2d1	37.177673	33.8093	24.458923	38.034573	35.900433	30.80217	36.143456	37.72726	28.794022	34.715878	36.064415	26.915049
52637	Cisd1	147.9851	155.97954	154.4433	133.09158	129.03189	135.62811	132.60558	127.20314	150.08446	134.51932	139.29031	158.03757
69718	Ipmk	11.765868	12.627182	11.212454	11.44787	11.7069845	11.481622	11.909722	12.059831	11.122128	11.979013	12.633652	11.560333
52696	Zwint	82.12179	74.23656	111.52565	101.45894	92.58821	132.71837	99.28254	84.46956	119.78176	100.68429	94.62812	132.79271
14687	Gnaz	17.24993	13.70301	19.621801	19.857664	15.152236	25.145008	17.456135	14.036357	21.59523	16.47426	17.2581	20.260021
76877	Rab36	5.058068	4.8976736	4.4806914	6.9140916	7.105261	5.3010535	6.1365757	6.022694	4.319062	6.873572	6.857564	4.615024
110279	Bcr	26.091312	21.12914	28.902199	23.091488	21.733229	27.811504	22.943056	20.71569	24.799383	24.489336	22.575125	27.373535
74392	Specc1l	7.700695	6.6850967	7.0282073	8.516943	8.952378	7.2816377	7.7905655	9.679517	6.595297	8.515763	8.459874	6.981883
67332	Snrpd3	128.88516	131.9687	148.19922	103.77293	106.54652	119.67924	107.411354	101.312164	128.01355	108.19932	102.74747	116.50484
71733	Susd2	0.8304758	0.49458265	0.55400187	0.94356686	1.0059259	1.220425	0.9494721	1.0559655	0.72477883	0.656915	1.429096	1.0215596
104248	Cabin1	7.312261	6.823647	7.6690965	8.842224	8.601591	8.781494	7.872572	7.9132237	8.627958	8.201733	8.361385	7.571214
13202	Ddt	54.325253	63.428528	47.319843	44.02335	52.00272	38.63586	51.96962	57.05494	47.923557	49.192764	56.96128	50.217022
14871	Gstt1	4.903402	8.174674	3.120151	9.19317	10.019351	4.5904794	5.83296	9.456539	3.4945464	8.977402	11.645267	6.3407154
17319	Mif	264.26108	291.0686	276.53012	258.13687	262.4928	295.88013	263.24573	253.52606	265.61844	276.2976	298.1883	305.51666
20587	Smarcb1	42.49329	44.36858	46.01995	41.664307	37.34674	45.369755	42.7916	37.170387	43.68898	37.52088	38.36751	44.73305
103172	Chchd10	201.54117	225.68384	182.70432	207.87106	205.08345	207.48476	210.70679	215.07898	205.40193	230.7199	243.91133	204.66171
64453	Zfp280b	4.3152843	3.3194826	3.7800307	4.4846444	3.9436367	4.1072783	4.1349883	3.816106	3.5898788	4.925218	4.457445	3.3506868
15468	Prmt2	43.863728	51.319427	50.929836	50.50997	51.464268	56.09129	45.802006	44.49263	49.580387	51.168064	50.011963	60.612633
20203	S100b	153.54407	196.66333	30.243795	120.51157	153.63643	20.783312	121.72594	179.45047	23.932747	125.561165	152.92746	31.244673
64451	Dip2a	9.05935	9.830625	5.7436137	12.226615	12.793488	9.010853	11.69472	14.016714	6.170671	11.410269	12.174054	7.501178
18541	Pcnt	3.320794	2.4477975	3.8789585	4.2222857	4.074559	4.824426	4.479911	4.149937	4.3113027	3.9643953	3.6163375	3.939463
216119	Ybey	1.7037339	1.367049	1.5236441	1.733265	1.6953548	1.6495496	1.4330624	1.8766665	1.4781674	1.5415133	1.8489032	1.3422157
54387	Mcm3ap	6.517614	6.886515	8.21788	8.1009035	7.014253	8.670476	7.3907924	6.8361006	7.866159	7.9617205	7.316668	8.119336
16987	Lss	2.426059	3.1555743	1.7893841	3.0564158	4.7187943	2.3367121	3.4074707	4.269342	2.4325857	4.3745656	4.3402877	2.3085725
12834	Col6a2	0.86684084	0.6892182	0.51040286	1.2831115	2.2098415	1.1001492	1.1378206	1.397012	0.49951145	2.0912137	1.9701844	0.7876665
59093	Pcbp3	25.216993	24.00026	27.737785	25.803642	23.798985	31.0454	25.153631	20.218456	28.226427	26.534496	25.580559	31.226213
20509	Slc19a1	2.4752748	2.4024506	1.2055342	3.3546388	2.7632768	2.7711751	3.105091	3.6484952	2.6844287	3.886971	4.3111076	2.8862
80294	Pofut2	11.880151	14.613796	11.530573	14.882729	13.941213	12.581364	12.2022915	13.904537	11.401298	14.429464	13.583192	13.331126
110532	Adarb1	26.34545	24.809196	25.527937	28.618156	27.613888	28.961597	27.05562	27.251232	27.6588	26.257162	26.396404	25.370731
108705	Pttg1ip	35.40603	37.75675	8.784771	33.168858	40.511322	9.313143	29.789038	45.529118	8.898567	38.4019	42.32123	11.765743
20610	Sumo3	71.57933	72.476685	72.23488	69.5233	71.96042	80.96203	74.68044	69.6709	82.033844	73.860405	76.04282	83.97544
22213	Ube2g2	39.166683	41.006012	51.904903	36.508274	35.45983	42.87538	35.631775	28.775091	41.821438	35.96909	34.759727	44.051422
237387	Lrrc3	1.6682153	1.3556113	0.49631837	1.5075699	1.9058721	1.4744903	1.3293657	1.8006116	0.8468058	1.7155268	1.8748283	1.626794
28240	Trpm2	3.8273137	3.428427	5.113697	4.1280375	4.0182095	4.845241	3.9937131	3.3509786	3.9427838	3.9114132	3.9850311	4.4493165
67884	1810043G02Rik	22.749294	21.04562	22.05402	19.91509	20.93134	22.277016	19.275488	18.286306	20.146074	20.570663	20.957888	21.12589
18641	Pfkl	106.17913	101.84623	137.13321	93.51949	86.35346	124.30294	97.16495	78.41301	127.288086	90.68673	87.100525	109.4687
50723	Icosl	4.6820073	5.0551367	2.6451678	4.210642	5.119962	2.762403	4.180146	5.216621	1.8786359	5.0252657	6.151174	2.3455045
28295	D10Jhu81e	90.63036	94.01184	92.21271	82.86093	84.343796	93.99817	81.83017	81.284164	90.30993	82.68926	88.428345	87.616745
110816	Pwp2	10.388564	9.972289	14.144115	10.263512	9.385896	12.344031	9.526441	8.067252	13.676489	9.368025	10.5053215	11.182932
216131	Trappc10	12.133457	12.95392	14.248432	15.375201	14.4906845	15.339498	14.952603	12.85019	15.438193	14.801552	15.537218	15.141486
28169	Agpat3	41.25066	42.17807	23.427505	42.14874	50.61674	26.775553	44.539646	55.29016	27.018877	43.31492	44.710835	25.327991
18114	Rrp1	243.1798	247.03925	324.5008	228.90726	211.43405	293.36865	240.4773	206.07262	289.63626	222.78545	215.48457	290.72284
13014	Cstb	47.607872	52.109367	41.859787	42.904274	43.57927	41.32657	42.667946	42.446423	48.086525	42.576767	42.762413	48.01961
216134	Pdxk	25.011425	25.278934	27.827467	28.625727	29.213114	32.32567	28.681257	27.291626	27.350243	31.041166	28.050611	33.589577
216136	Ilvbl	8.682102	10.607172	7.9169617	9.892732	10.609245	7.5106034	10.576172	11.757441	7.179755	10.532675	10.753408	7.9189677
71709	Syde1	2.905509	2.9866743	1.3661101	3.5081816	3.8849654	1.0599877	3.0906591	3.8622165	1.446107	2.5752745	3.311808	1.0625123
20513	Slc1a6	5.452398	4.4249845	4.545416	5.1462264	4.460523	5.559549	4.3555455	3.9052591	5.879484	5.879655	4.2304616	6.521296
72128	2610008E11Rik	7.4312553	7.4061327	6.8678746	8.370941	8.584261	6.4644284	7.66841	8.566168	6.62449	9.010113	8.857186	6.817742
50784	Ppap2c	2.3871112	2.1068802	1.0638086	2.6164372	3.9906838	0.5164389	2.2594862	4.106299	0.7426396	2.6067874	3.1472118	1.1507217
70427	Mier2	8.972169	8.350174	11.308414	9.686338	9.2313	11.356909	9.492148	8.940575	11.373874	9.781219	10.293168	9.336343
237397	C2cd4c	1.7452704	1.3037432	2.276962	2.2282488	2.12332	3.1465	1.9776995	1.6184219	2.4305282	2.9593496	3.1306078	3.7872417
216148	Shc2	9.088798	7.717899	9.749598	10.551335	10.537809	12.568807	9.36476	8.869496	10.93987	10.84867	10.2934885	11.744123
216150	Cdc34	44.57492	50.417965	43.354427	39.846695	40.633717	37.943222	41.04696	42.266212	41.674843	43.183174	41.517654	41.074608
12215	Bsg	312.9264	324.8923	266.66248	285.98187	298.41257	261.05457	306.59973	327.6351	263.5131	328.51273	332.88992	282.1994
15166	Hcn2	51.600258	57.196346	42.298668	60.957916	64.01469	48.848904	56.414764	63.19869	43.191715	52.251537	57.700146	37.474136
216151	Polrmt	5.915129	5.7764125	6.32407	6.669063	6.366976	8.159395	6.5301304	6.0607605	6.0995317	6.232117	5.846997	6.3669963
70294	Rnf126	40.31022	37.34456	42.05352	41.076485	42.35996	43.834953	39.828533	38.02903	41.954945	41.70847	42.822525	40.22946
18483	Palm	76.02686	72.64273	74.53662	74.73519	76.89001	74.965	71.34557	71.03841	68.74153	77.5471	73.4827	72.810585
414101	E130317F20Rik	0.81637985	0.49983492	0.7918395	0.84535736	0.7685941	1.1498946	0.89990294	0.8639729	0.7041817	0.772447	0.72784007	0.8714944
19205	Ptbp1	7.1583	8.189867	2.6825926	8.705905	11.463971	3.8083556	9.306817	10.996872	3.4509382	9.863334	11.099205	4.0115423
216152	BC005764	8.38245	8.108507	7.9459825	9.61387	10.460641	10.574185	7.5360804	8.741836	8.151222	11.656867	11.968228	12.324403
216154	Med16	14.976867	14.683369	17.833128	17.492525	15.508519	20.996939	17.41444	14.185789	19.132477	17.612003	15.134153	20.292046
114229	Kiss1r	1.1919817	1.741608	2.2091582	1.7219748	1.7509754	2.0455637	1.7434793	1.2672092	1.1495553	1.8070204	1.9426173	1.7567971
13496	Arid3a	1.4610078	1.4952654	0.82907206	1.2182615	1.7376258	0.9736768	1.3252285	1.704144	0.81850487	1.5033313	1.6770298	1.0115712
216156	Wdr18	21.004538	20.962389	27.744272	23.033388	22.241602	26.074942	22.71004	20.918457	26.749187	22.380392	22.103567	27.266554
170483	Grin3b	0.62202215	0.81245995	1.0772117	0.74267596	0.8027126	0.6521529	0.7530128	0.8821974	0.5811165	0.7176399	0.76403165	0.66187876
12798	Cnn2	4.1072226	4.5401525	2.3229475	4.7676554	6.5330606	3.0291085	4.144695	6.208409	2.5650184	5.111314	5.0482936	1.7951202
27403	Abca7	1.3903698	1.4385173	1.2014953	1.9643921	1.8306878	1.7271217	1.6817695	1.7344608	1.183093	1.9552165	2.1420124	1.3519007
66420	Polr2e	63.337116	72.13164	83.7105	64.86303	62.329727	76.776245	70.43944	57.158344	91.01478	62.872482	62.77324	83.14909
625249	Gpx4	260.60553	338.49097	219.73442	249.67903	292.73972	197.58702	277.4184	328.5213	225.9795	276.06308	320.22357	234.45932
216161	Sbno2	2.5587099	2.9920933	1.8025137	3.3712409	3.6853817	2.4191658	3.238379	4.005621	1.7365135	3.173499	4.161277	1.7933077
20869	Stk11	54.854683	57.856678	43.52677	55.951984	59.716522	45.66011	57.913887	61.13954	45.508022	53.681892	55.94226	43.526714
100503659	Dos	92.15748	88.76646	99.423874	96.0748	91.738625	119.90221	93.411224	84.26053	108.967896	95.602036	97.954475	107.91488
66043	Atp5d	278.11642	283.23755	291.14313	251.90594	243.96475	299.16437	266.0286	250.28445	301.92307	251.41466	269.9176	311.89728
59090	Midn	9.151433	9.726655	7.4471555	11.16354	12.329425	12.45629	11.326187	11.768426	11.144196	13.375058	11.56859	13.310749
12696	Cirbp	61.67765	61.228092	54.806534	63.13232	65.111885	59.75272	65.41257	61.795883	65.95902	59.14564	60.212788	69.96702
69770	1600002K03Rik	5.1257277	9.398645	6.059146	6.0578403	8.228747	4.2437634	3.9730425	5.834021	6.3311977	4.9296913	8.969052	4.073308
13637	Efna2	5.8206935	5.5903387	5.0730643	6.002068	5.158516	4.1901965	4.8915987	5.267246	3.8867605	4.9969625	5.7879276	4.3478193
68114	Mum1	9.046054	9.122298	9.969641	9.477975	9.880667	11.386449	10.573203	8.292143	10.394001	9.499635	10.163225	11.095436
75406	Ndufs7	181.85999	183.54044	192.68999	167.37111	153.79248	191.83574	167.952	154.26213	189.90779	164.33992	176.22234	191.7628
14431	Gamt	17.135435	25.593534	11.211104	16.357658	21.165485	10.817858	18.196688	26.227951	9.927755	17.783434	20.259886	9.358949
70248	Dazap1	20.706348	19.936455	20.273325	22.586784	23.624632	22.602823	23.266474	20.490313	23.449093	23.566801	21.911463	21.416672
20054	Rps15	862.23944	934.14557	574.57837	682.62604	798.6423	476.23276	740.6968	914.57477	541.4598	695.4487	811.4944	540.51483
23805	Apc2	6.8819695	5.9434547	7.417996	9.574959	9.51992	10.309599	8.195717	8.775488	8.297067	9.176019	8.886462	9.197406
66374	2310011J03Rik	22.059721	25.97493	22.696484	22.864782	21.36617	23.299751	21.593607	21.204779	25.62714	21.266584	22.20903	23.24111
70335	Reep6	3.1768875	4.817888	3.73861	4.2903166	3.367447	4.5018163	4.1256614	3.7828455	3.2424734	4.5155764	4.4312468	3.9877732
216166	Plk5	13.330463	11.627634	19.302366	9.00663	8.2988825	13.910531	11.65665	6.8418684	17.871826	9.339286	8.60043	14.136805
237400	Mex3d	4.682162	4.437119	2.9676874	5.056289	5.5858483	4.722547	5.027265	5.9643083	4.948095	5.4408107	5.098635	4.17937
17192	Mbd3	95.092995	100.10152	69.409744	92.584946	102.18039	73.5049	94.68019	104.894806	74.82829	91.016304	95.02487	70.80808
66594	Uqcr11	411.79202	445.9971	398.97357	329.06836	341.3103	333.5512	373.036	355.16428	408.78754	336.52362	377.25766	363.0924
21423	Tcf3	7.1353636	8.302249	3.9278545	8.653649	10.083445	5.0423803	7.857621	9.969695	5.438683	7.780493	8.65775	4.454348
66932	Rexo1	9.219851	7.8103213	10.675495	10.250623	8.429573	11.766162	10.128841	8.540898	10.891928	9.242712	8.440317	10.1614065
118445	Klf16	25.25996	24.775536	28.534237	24.075333	22.096878	33.8522	25.257854	22.083467	30.612589	27.24867	26.227879	34.77164
216169	Fam108a	99.57661	103.4625	89.84011	90.50914	95.729256	80.83514	91.82184	100.136345	80.00381	92.48765	102.63789	81.31605
56214	Scamp4	30.881165	29.733305	26.434717	28.41101	28.160574	31.184689	30.550295	27.65757	28.859045	30.52898	33.14092	31.204374
103236	Csnk1g2	90.488754	89.076614	72.33111	76.542404	85.348076	61.7509	75.45014	85.251434	62.01745	80.91498	82.72244	60.60221
208198	Btbd2	28.123953	26.86852	34.789383	30.662334	27.589838	34.50332	32.095963	23.860598	33.651814	27.804983	30.530537	31.76364
17347	Mknk2	13.235316	10.601802	10.965444	12.515032	12.722364	12.468853	11.830264	13.494241	11.181087	13.301032	13.177364	11.683151
208228	Mob3a	3.259841	3.0435069	2.4044614	4.0095267	4.3370686	2.9715722	4.047625	4.5448008	1.9867586	3.2911592	5.012444	2.5568213
71564	Izumo4	12.294948	10.511999	12.491993	13.745872	13.616975	14.564246	12.209263	11.777732	13.2431	13.483573	15.020965	12.955506
11776	Ap3d1	34.777443	34.77401	43.921535	38.567806	35.840145	43.797897	37.141254	35.53318	40.47432	36.81657	36.33612	41.582188
208266	Dot1l	2.225153	2.1958218	1.7352852	3.3871741	4.333265	2.3879182	2.8790746	2.8392007	2.0307293	2.6722825	3.2130384	1.5331634
78670	Plekhj1	34.44448	34.82993	35.763386	31.192436	32.43113	34.29848	33.661198	31.422956	35.70362	31.701878	35.713383	34.332523
20222	Sf3a2	17.886234	14.138132	17.212444	18.50569	14.788183	19.097818	18.771324	14.898206	16.781952	14.784656	13.690164	15.417644
71912	Jsrp1	4.962805	4.5626493	6.1838913	2.9176764	4.118787	3.3420262	2.5860205	2.9782636	3.241371	2.9994226	3.7343676	4.0657935
18245	Oaz1	357.87793	415.70593	371.81818	335.68433	360.02118	352.91794	361.24948	350.22638	390.64294	352.63983	373.58636	362.82797
237403	Lingo3	17.449747	17.03337	21.805676	13.241001	12.064348	18.792479	16.046871	12.229215	22.135008	12.225697	10.886396	16.676003
66094	Lsm7	94.822815	113.40191	119.44711	80.819756	83.396935	92.200615	86.10799	87.73267	114.58208	90.11334	89.66025	107.33992
30055	Timm13	93.41405	102.19577	104.61126	77.050896	81.75678	87.05961	86.32921	80.72535	102.235306	79.661766	84.245705	93.95048
16907	Lmnb2	5.2596736	5.0142183	6.311986	6.827316	6.303878	6.154772	5.264002	4.940442	5.6132874	5.25836	5.9362516	6.1641817
17873	Gadd45b	19.578474	17.975683	21.99588	23.450434	22.244818	24.9422	19.931086	17.322561	24.551882	22.823854	20.048182	25.719095
14708	Gng7	47.51607	48.19942	52.090736	46.2485	46.24306	47.966187	47.639458	46.979084	48.31608	47.124237	45.145702	43.66672
208666	Diras1	51.76192	54.032417	56.177963	57.910553	57.81469	58.429497	57.615906	61.478508	55.73486	53.519543	50.975807	55.128384
106947	Slc39a3	25.77189	25.502241	27.953005	26.268412	26.932299	32.369812	26.802061	23.191507	28.793186	24.182241	27.602213	28.632084
52551	Sgta	68.455315	70.79543	82.95051	71.52388	67.55349	85.173935	69.41952	66.32716	80.598	71.73609	69.75276	83.54709
50492	Thop1	18.869265	18.021738	24.140703	21.4755	16.762012	24.210918	17.690287	14.99433	26.13834	17.76213	19.294836	25.291382
26396	Map2k2	40.525463	42.920425	39.378017	40.118546	44.146255	40.53321	41.379642	42.527946	40.517075	41.270065	42.384464	39.81979
16969	Zbtb7a	20.693102	17.452883	22.793684	20.881254	19.915941	23.20396	21.895384	19.46549	21.861116	20.4079	20.419746	23.188915
59004	Pias4	11.943934	10.89954	12.370056	10.732911	11.465669	13.3982315	11.606365	11.010125	11.932836	10.638302	11.183601	12.516416
13629	Eef2	352.89865	341.9107	358.11038	355.29288	368.7714	368.59384	372.6198	383.4283	359.8584	342.17865	358.722	347.5404
13144	Dapk3	29.06766	31.57743	35.203926	28.044588	28.294746	35.237717	28.79414	22.64006	31.132769	28.25045	28.194342	32.25194
16467	Atcay	51.49499	46.580563	63.438236	57.584568	52.55923	74.52699	57.82729	48.892307	71.17242	51.106495	51.954365	69.7339
103406	Zfr2	9.871937	10.656563	13.459425	14.413792	13.915473	17.667788	12.850854	12.293885	13.184078	11.326631	13.539359	15.478251
17179	Matk	107.49755	100.561226	127.56245	109.03958	106.19734	129.60117	97.62127	92.41397	129.10194	98.48643	105.94278	117.20351
66047	Mrpl54	30.877625	35.54702	31.33326	33.71727	31.568401	27.970272	37.12061	35.424606	34.41523	29.105581	30.804932	33.69673
57267	Apba3	5.529301	7.015135	4.87635	7.5460124	8.171838	6.0874767	6.6429033	8.232049	5.485866	6.251375	7.0036583	5.560865
18717	Pip5k1c	77.428696	66.22436	86.12441	84.68962	77.90034	97.02088	83.93838	76.64709	95.58619	76.60049	75.06268	81.20027
70312	Cactin	14.207485	14.479342	15.256539	15.155357	13.774004	18.3742	15.593786	14.022611	16.403597	14.24675	14.061464	15.143918
15353	Hmg20b	9.997815	11.649758	12.2296715	10.001588	11.529766	11.545029	13.071009	10.503888	11.426337	11.153113	11.204036	8.946649
73822	Mfsd12	7.3940544	5.720817	7.3170657	9.1925535	6.840539	9.5196905	7.379552	7.501373	9.776378	7.5845923	6.6320925	8.138764
432479	4930404N11Rik	21.334862	19.900002	26.163364	24.52374	23.732355	28.040983	21.543945	20.962317	27.989986	19.834679	21.341448	24.016266
56371	Fzr1	27.636711	30.70041	41.39733	34.058308	29.437227	43.188755	32.56524	28.603575	41.185448	31.41153	32.508797	41.1832
102115	Dohh	68.909515	70.95018	76.851814	65.31638	61.22204	76.565216	60.899815	55.136868	75.762375	60.99866	65.68067	71.99117
18029	Nfic	12.194361	11.832113	8.337231	14.467231	15.150266	10.275197	14.657293	16.570324	9.488709	13.044302	13.499397	9.158205
319586	Celf5	47.539474	40.59571	59.915836	52.983276	45.992508	64.80614	50.503777	40.879833	59.86107	51.3055	44.663273	60.379566
103425	Ncln	13.906815	13.435893	12.47917	15.219322	14.910115	16.543089	14.449929	15.207614	15.4031315	15.198928	14.711915	13.896456
14672	Gna11	45.916348	43.910286	47.011204	45.457333	43.14009	50.85484	45.122814	40.155937	48.833344	44.481655	45.278736	49.495728
14797	Aes	361.5167	382.02423	250.21281	351.2676	379.11057	274.25592	371.55878	398.98788	295.93677	360.7948	374.31638	263.648
21886	Tle2	1.9197423	1.977402	1.9478723	2.4610417	2.7596965	2.8541265	2.4029844	2.4750845	1.7639525	2.1795225	2.6905959	2.2782416
268319	BC025920	3.1910868	2.0685527	2.2220273	2.6389875	2.66792	2.8159285	2.7642915	2.6115532	2.7616317	2.5835395	1.9444134	3.2516434
50721	Sirt6	2.5632813	2.698964	2.9498894	4.1252623	3.5582647	3.5765135	4.0489984	2.3617227	2.9249911	3.5886683	3.948598	2.9420083
70615	Ankrd24	5.0093856	4.639081	4.5988445	5.862372	6.0802946	6.9363346	5.629125	6.2481713	5.530892	6.0384026	6.10229	6.7051044
100233208	Gm10778	2.3153617	2.113364	1.9030685	1.924713	2.5237834	2.1296437	1.9677854	2.5608757	1.7854149	2.3441648	2.0584757	1.5700552
73610	Zfp433	3.5913224	4.2204976	2.6266072	3.5646315	3.4288156	3.174942	3.018533	2.8516161	3.1205542	3.5954914	3.4966743	2.9889917
331188	Zfp781	4.5880938	4.6026974	5.3631005	5.1889896	5.2098722	3.9538412	3.9931474	4.7252784	4.6188273	4.606868	4.2165647	4.6278887
408062	Zfp873	1.5576054	1.4232153	0.9930221	1.5576031	1.8065323	1.34531	1.1770247	1.941022	1.6083856	1.49435	1.7955285	1.7342913
216177	AU041133	2.6449015	1.9150525	1.7362028	1.7241284	1.8730805	1.5813539	1.6506064	1.7738801	2.7142785	2.0151248	1.9691464	2.0461116
237411	Zfp938	10.952033	11.897666	14.340053	10.784727	13.433816	12.877079	12.154034	12.2566	13.496308	11.880321	13.600532	11.365511
544717	1190007I07Rik	8.164586	10.951679	9.828601	8.738655	8.405534	6.3933835	9.005953	7.8619595	10.484167	9.3373785	9.599412	8.091779
21665	Tdg	17.75172	16.692398	19.600779	17.38851	16.08862	19.715435	18.745321	16.981657	21.851444	15.891472	16.44801	20.95682
74782	Glt8d2	4.971895	5.066575	7.112921	3.7676642	3.2687519	5.6368814	4.7901344	3.3675222	5.570075	4.4302993	3.6033769	6.4955134
67933	Hcfc2	6.427386	5.5864663	6.879063	6.7380686	5.597882	7.001499	5.812445	5.024692	6.3109465	5.7183104	5.196194	6.381394
18045	Nfyb	28.69151	30.362331	21.039713	26.838093	26.658602	20.088844	25.821457	25.556334	21.456678	25.182798	28.226389	18.365286
50493	Txnrd1	12.677048	13.71264	15.294377	15.447061	14.566299	16.414267	15.760317	14.423801	17.610184	15.957248	15.282095	17.740133
58250	Chst11	15.853551	14.43765	16.094385	15.157856	14.934348	14.582739	15.090307	14.378961	16.030079	16.480083	16.76497	15.419606
338365	Slc41a2	3.1695714	4.003993	4.3118734	4.2557745	4.6893253	4.6103063	4.570728	4.1978283	4.0745935	4.8713007	4.7093105	4.937177
28109	D10Wsu102e	9.177518	9.606273	9.95852	9.065178	10.193938	9.902005	9.673259	10.130613	9.762582	10.048413	9.882122	11.682148
216188	Aldh1l2	1.2135855	0.8074214	0.44536865	1.2200054	1.122627	0.25551093	0.9068348	1.1024606	0.25267348	1.1820915	1.0412515	0.38249347
319277	A230046K03Rik	14.766946	19.940437	6.296467	12.980489	15.815195	5.423512	12.666268	16.861376	5.8649173	14.475549	17.843096	6.494983
216190	Appl2	16.15888	18.57583	5.2021856	20.565805	27.556982	5.7301116	19.075138	26.817879	4.7685213	18.660915	21.182205	5.3977733
69784	1500009L16Rik	21.232973	23.395329	13.208412	18.55605	20.751871	15.464674	16.313383	19.030972	13.308354	20.47029	21.751484	14.933551
77976	Nuak1	14.326349	12.357413	16.503464	15.136341	13.708873	20.637001	15.212499	13.622732	18.132595	15.278581	15.4024	20.218662
216197	Ckap4	9.978802	10.655872	9.905617	9.566224	9.780599	10.213193	9.5358305	9.884845	10.744936	9.74409	10.771537	12.2646265
216198	Tcp11l2	13.259651	12.0949	13.089322	12.3274975	11.303964	10.456395	12.263106	12.538654	9.314727	10.217717	12.666618	11.463724
70428	Polr3b	3.19018	2.8788507	3.076792	3.3337493	3.748449	4.179256	3.3321211	3.4833722	3.2915366	3.1973467	3.559521	2.9977744
71137	Rfx4	4.0650125	3.30385	0.89698607	4.1604633	4.8619103	0.83772564	4.2459917	5.2484965	0.8446605	3.9189014	4.347576	0.88851565
237422	Ric8b	7.3131275	8.286281	7.855588	9.505901	9.129761	7.9587607	8.283046	8.758293	8.559522	9.271918	9.269246	9.187302
103266	AI597468	13.74661	14.382857	11.537814	13.574425	13.299133	10.8113575	12.273419	12.209915	11.840521	13.877361	13.949638	14.333076
74238	Mterfd3	8.969557	8.020323	8.536558	7.789066	8.230246	9.131316	7.8493137	7.900418	9.623622	9.233592	7.845783	9.684046
12952	Cry1	5.468789	5.8181515	6.5941916	6.520015	6.9714985	8.166593	7.64192	5.949842	7.4636183	5.9766326	5.713681	8.301403
74007	Btbd11	2.8591888	2.3360784	1.7770454	3.3933802	3.5701625	1.668692	2.552939	3.3762426	1.582166	3.0592716	3.1987147	2.3104663
103136	Pwp1	6.548194	7.730995	7.0180235	7.6949596	8.744368	7.118925	7.6085567	7.728768	7.9516354	7.2029176	7.449546	8.563062
72843	Prdm4	8.001133	8.092267	8.443158	9.717413	9.680122	9.089973	8.224823	8.179366	9.79379	9.590141	9.912052	8.989547
